destination.bytes,destination.packets,event.duration,network.bytes,network.packets,source.bytes,source.packets
11094,30,310966721,23516,66,12422,36
11094,30,2471920,23516,66,12422,36
1616,12,137598774,4304,26,2688,14
32890,172,29984163906,57288,336,24398,164
1018,10,5071373,2320,24,1302,14
11094,30,4852535,23430,66,12336,36
11094,30,9168325,23516,66,12422,36
1154,12,7334179,2320,24,1166,12
11094,30,7155996,23430,66,12336,36
11094,30,4907139,23510,66,12416,36
10794,28,679767062,22470,60,11676,32
11094,30,123056046,23418,66,12324,36
11230,32,2826285,23728,68,12498,36
11094,30,8552374,23552,66,12458,36
11094,30,9107256,23556,66,12462,36
3920,7,1293166260,5570,19,1650,12
7840,14,1293194619,11140,38,3300,24
10658,26,2640888579,22364,58,11706,32
2136,10,1115359227,3374,22,1238,12
11094,30,117837024,23648,66,12554,36
152,2,205078,440,6,288,4
11094,30,280655077,23616,66,12522,36
11094,30,282192546,23510,66,12416,36
152,2,171443,440,6,288,4
1154,12,725026900,2314,24,1160,12
10658,26,2714368752,22334,58,11676,32
10658,26,3493648388,22392,58,11734,32
152,2,165808,440,6,288,4
11094,30,12626343,23468,66,12374,36
11502,36,514118077,24914,72,13412,36
11230,32,6510358,23754,68,12524,36
152,2,186727,440,6,288,4
11230,32,2707597,23754,68,12524,36
7044,14,1852135,10004,32,2960,18
1468,12,839865,2714,24,1246,12
3661,8,538802462,6059,21,2398,13
7322,16,538937293,12118,42,4796,26
152,2,158443,440,6,288,4
152,2,159320,440,6,288,4
1482,10,11555071,4036,22,2554,12
31104,160,30323399980,54930,320,23826,160
11094,30,3139528,23514,66,12420,36
11094,30,6193786,23510,66,12416,36
11094,30,5736354,23418,66,12324,36
10658,26,1741969342,22334,58,11676,32
3988,8,1316486638,5638,20,1650,12
7976,16,1316513000,11276,40,3300,24
11094,30,3344382,23592,66,12498,36
11094,30,163361495,23556,66,12462,36
11094,30,4691356,23552,66,12458,36
1154,12,157494760,2448,26,1294,14
10658,26,652930043,22364,58,11706,32
2272,12,1112604936,3510,24,1238,12
11094,30,5786004,23648,66,12554,36
11094,30,13474205,23616,66,12522,36
11094,30,12343154,23508,66,12414,36
10658,26,955165481,22334,58,11676,32
152,2,149977,440,6,288,4
11230,32,311221220,23890,70,12660,38
152,2,164707,440,6,288,4
11094,30,477965223,23620,66,12526,36
11094,30,476684561,24506,66,13412,36
1154,12,479659611,2322,24,1168,12
11094,30,479465692,23436,66,12342,36
152,2,151060,440,6,288,4
7088,14,3669295,10320,36,3232,22
1196,8,2476999,2442,20,1246,12
3661,8,511353398,6058,21,2397,13
7322,16,511465550,12116,42,4794,26
152,2,149148,440,6,288,4
1482,10,162773390,4034,22,2552,12
29318,148,30262983054,51620,290,22302,142
152,2,146367,440,6,288,4
11094,30,151378719,23516,66,12422,36
11094,30,153005280,23510,66,12416,36
11094,30,9856572,23418,66,12324,36
10658,26,4398535032,22334,58,11676,32
152,2,929178,440,6,288,4
3988,8,1072930828,5638,20,1650,12
7976,16,1073019699,11276,40,3300,24
11094,30,5027077,23592,66,12498,36
11094,30,15465863,23550,66,12456,36
11094,30,14916214,23556,66,12462,36
10794,28,5035955853,22538,60,11744,32
2136,10,630206783,3374,22,1238,12
11094,30,350687663,23594,66,12500,36
11094,30,2208850,23572,66,12478,36
11094,30,4651216,23588,66,12494,36
11094,30,6329767,23516,66,12422,36
11094,30,4294239,23588,66,12494,36
11094,30,6564501,23588,66,12494,36
11094,30,12084310,23514,66,12420,36
11094,30,200705624,23588,66,12494,36
11094,30,199237758,23516,66,12422,36
11094,30,196942964,24504,66,13410,36
152,2,158215,440,6,288,4
11094,30,9126737,23588,66,12494,36
11094,30,6740535,23516,66,12422,36
11094,30,10954569,23516,66,12422,36
11094,30,3086717,23586,66,12492,36
11094,30,11896404,23588,66,12494,36
11094,30,4902432,23516,66,12422,36
152,2,150485,440,6,288,4
3660,8,766831394,6056,21,2396,13
7320,16,766855732,12112,42,4792,26
11094,30,213646071,23516,66,12422,36
11094,30,5042967,23588,66,12494,36
11094,30,6182687,23516,66,12422,36
11094,30,6869104,23588,66,12494,36
11094,30,7317117,23516,66,12422,36
11094,30,12431775,23588,66,12494,36
152,2,150426,440,6,288,4
11094,30,206113591,23516,66,12422,36
11094,30,207699925,23608,66,12514,36
1616,12,20542861,4166,24,2550,12
28080,140,30017965873,49910,278,21830,138
11094,30,4000738,23516,66,12422,36
11094,30,9624957,23510,66,12416,36
152,2,246092,440,6,288,4
11230,32,10609250,23554,68,12324,36
10658,26,2760754775,22334,58,11676,32
3920,7,1143539436,5570,19,1650,12
7840,14,1143562984,11140,38,3300,24
152,2,227889,440,6,288,4
11094,30,2529875,23592,66,12498,36
11094,30,159327902,23550,66,12456,36
11094,30,158545895,23556,66,12462,36
152,2,185740,440,6,288,4
10794,28,3287810517,22538,60,11744,32
2136,10,942375884,3374,22,1238,12
11094,30,7138386,23592,66,12498,36
11094,30,4170901,23570,66,12476,36
11094,30,3485969,23588,66,12494,36
11230,32,3058841,23652,68,12422,36
11094,30,5052789,23588,66,12494,36
11094,30,487268414,23610,66,12516,36
11094,30,488788618,23516,66,12422,36
11230,32,2587767,24642,68,13412,36
3728,9,567069369,6125,22,2397,13
7456,18,567077298,12250,44,4794,26
152,2,150202,440,6,288,4
152,2,207267,440,6,288,4
1616,12,16950003,4304,26,2688,14
26706,130,30342863749,48064,264,21358,134
11094,30,6830557,23516,66,12422,36
11094,30,8780893,23510,66,12416,36
11094,30,6727144,23418,66,12324,36
10658,26,1042000808,22334,58,11676,32
152,2,151905,440,6,288,4
4078,9,1318153039,5796,22,1718,13
8156,18,1318174781,11592,44,3436,26
10658,26,6840089024,22392,58,11734,32
11094,30,178320266,23470,66,12376,36
11094,30,179058137,23592,66,12498,36
152,2,150543,440,6,288,4
11094,30,7698202,23552,66,12458,36
11094,30,10254415,23556,66,12462,36
1018,10,413505802,2314,24,1296,14
11366,34,413156906,23962,74,12596,40
2000,8,1099883176,3238,20,1238,12
10658,26,1571822565,22364,58,11706,32
152,2,149116,440,6,288,4
152,2,155072,440,6,288,4
11230,32,3705430,23784,68,12554,36
11094,30,9969927,23510,66,12416,36
11094,30,3045732,23614,66,12520,36
10732,26,30473503248,22272,56,11540,30
11094,30,480425010,24506,66,13412,36
11094,30,2015419,23620,66,12526,36
11094,30,2890258,23620,66,12526,36
3728,9,463656076,6124,22,2396,13
7456,18,463587995,12248,44,4792,26
7044,14,1842547,10004,32,2960,18
1468,12,787642,2714,24,1246,12
1616,12,146750141,4302,26,2686,14
25056,120,30283138529,45298,242,20242,122
11094,30,135661226,23516,66,12422,36
11094,30,7767097,23510,66,12416,36
152,2,157996,440,6,288,4
11230,32,7336651,23554,68,12324,36
10658,26,5650761060,22334,58,11676,32
152,2,155558,440,6,288,4
3624,8,1151605632,6267,21,2643,13
7248,16,1151625248,12534,42,5286,26
11094,30,3525343,23592,66,12498,36
11094,30,5898499,23550,66,12456,36
11094,30,5472426,23556,66,12462,36
10794,28,7276625034,22538,60,11744,32
152,2,1948127,440,6,288,4
1408,10,983512897,4452,22,3044,12
11230,32,3478203,23730,68,12500,36
152,2,153242,440,6,288,4
11094,30,2260918,23572,66,12478,36
11094,30,4372973,23588,66,12494,36
11094,30,10845892,23516,66,12422,36
11094,30,9648872,23588,66,12494,36
152,2,203577,440,6,288,4
11094,30,6035531,23610,66,12516,36
11230,32,3438421,23652,68,12422,36
152,2,147924,440,6,288,4
11094,30,485640028,23410,66,12316,36
1154,12,3457418,2320,24,1166,12
11094,30,2975251,23430,66,12336,36
3988,8,1178051822,5638,20,1650,12
7976,16,1178079487,11276,40,3300,24
1018,10,2624791,2320,24,1302,14
11094,30,2445715,23430,66,12336,36
2136,10,502625822,3374,22,1238,12
152,2,161932,440,6,288,4
11230,32,50096629,24642,68,13412,36
152,2,186070,440,6,288,4
3654,9,1039592470,6065,23,2411,14
7308,18,1039618809,12130,46,4822,28
152,2,175136,440,6,288,4
1152,8,3327993,3596,20,2444,12
11230,32,2207956,23570,68,12340,36
152,2,151464,440,6,288,4
1154,12,736662,2450,26,1296,14
4078,9,1021713487,5796,22,1718,13
8156,18,1021739496,11592,44,3436,26
152,2,154608,440,6,288,4
2000,8,509583266,3238,20,1238,12
152,2,150813,440,6,288,4
11230,32,2071714,24642,68,13412,36
1154,12,747298,2448,26,1294,14
3660,8,569883952,6056,21,2396,13
7320,16,569910049,12112,42,4792,26
10658,26,1729869442,22392,58,11734,32
11094,30,2296972,23470,66,12376,36
1480,10,13914237,4030,22,2550,12
23818,112,30094963113,43044,222,19226,110
11094,30,2999633,23516,66,12422,36
11094,30,5891506,23510,66,12416,36
11094,30,8155791,23418,66,12324,36
10658,26,1754421832,22334,58,11676,32
152,2,155332,440,6,288,4
3920,7,1187437054,5570,19,1650,12
7840,14,1187458281,11140,38,3300,24
11094,30,5252582,23592,66,12498,36
152,2,379915,440,6,288,4
11230,32,182836725,23692,68,12462,36
11094,30,184383250,23550,66,12456,36
10658,26,3187545456,22402,58,11744,32
2136,10,969966719,3374,22,1238,12
152,2,581419,440,6,288,4
1154,12,459530529,2322,24,1168,12
11502,36,459556015,23844,72,12342,36
152,2,158125,440,6,288,4
11094,30,2094924,23594,66,12500,36
11094,30,2049243,23572,66,12478,36
11094,30,11016896,23588,66,12494,36
152,2,165945,440,6,288,4
11094,30,9674053,23516,66,12422,36
11094,30,459569822,23588,66,12494,36
152,2,157826,440,6,288,4
11094,30,462719329,24506,66,13412,36
11094,30,5622352,23588,66,12494,36
11094,30,8222727,23516,66,12422,36
11094,30,5331329,23610,66,12516,36
11094,30,4850121,23516,66,12422,36
3660,8,539605904,6056,21,2396,13
7320,16,539625595,12112,42,4792,26
1616,12,22567459,4166,24,2550,12
22580,104,29877776162,41334,210,18754,106
11094,30,9120483,23516,66,12422,36
11094,30,10966151,23510,66,12416,36
11094,30,8273901,23418,66,12324,36
10794,28,4232139087,22470,60,11676,32
3988,8,1180673526,5638,20,1650,12
7976,16,1180700353,11276,40,3300,24
11230,32,3745330,23728,68,12498,36
11094,30,178987157,23550,66,12456,36
11094,30,178320512,23556,66,12462,36
152,2,189360,440,6,288,4
10658,26,1491529979,22402,58,11744,32
2272,12,939385661,3510,24,1238,12
152,2,204636,440,6,288,4
11094,30,2409851,23594,66,12500,36
152,2,152610,440,6,288,4
11094,30,3377030,23572,66,12478,36
11230,32,2477451,23724,68,12494,36
11094,30,9005292,23516,66,12422,36
11094,30,7702861,23588,66,12494,36
152,2,154996,440,6,288,4
11094,30,478453998,23516,66,12422,36
11094,30,477971092,23588,66,12494,36
11094,30,483024113,24506,66,13412,36
11230,32,8430761,23746,68,12516,36
11230,32,6570540,23652,68,12422,36
152,2,154602,440,6,288,4
3728,9,511147752,6124,22,2396,13
7456,18,511172101,12248,44,4792,26
152,2,151041,440,6,288,4
1752,14,216789618,4438,28,2686,14
21342,96,30275318373,39080,190,17738,94
11230,32,3986467,23652,68,12422,36
11094,30,5163769,23510,66,12416,36
11094,30,3769426,23418,66,12324,36
10794,28,2591091733,22470,60,11676,32
3988,8,1163176927,5638,20,1650,12
7976,16,1163423754,11276,40,3300,24
11094,30,5799646,23592,66,12498,36
11094,30,164175786,23550,66,12456,36
11094,30,164973467,23556,66,12462,36
10794,28,4972040134,22538,60,11744,32
2136,10,974331961,3374,22,1238,12
11094,30,469478811,23866,70,12772,40
152,2,159202,440,6,288,4
11094,30,2110153,23572,66,12478,36
11094,30,2590219,23588,66,12494,36
11094,30,2598648,23516,66,12422,36
152,2,152214,440,6,288,4
11094,30,6496167,23588,66,12494,36
11094,30,483447044,23610,66,12516,36
11094,30,481730189,23516,66,12422,36
11230,32,5859532,24642,68,13412,36
152,2,152951,440,6,288,4
3661,8,455408751,6059,21,2398,13
7322,16,455430787,12118,42,4796,26
152,2,203014,440,6,288,4
152,2,155827,440,6,288,4
1482,10,191889466,4036,22,2554,12
20104,88,30357503648,37098,174,16994,86
11094,30,8336748,23516,66,12422,36
11094,30,10930257,23510,66,12416,36
10658,26,964267416,22334,58,11676,32
11230,32,10662662,23554,68,12324,36
152,2,1093005,440,6,288,4
1154,12,419679208,2314,24,1160,12
3988,8,1335129501,5638,20,1650,12
7976,16,1335180773,11276,40,3300,24
11094,30,3012785,23592,66,12498,36
11094,30,173950126,23418,66,12324,36
11230,32,174722708,23686,68,12456,36
11094,30,173457768,23556,66,12462,36
10658,26,3362956131,22364,58,11706,32
2136,10,1112801595,3374,22,1238,12
11230,32,12360426,23784,68,12554,36
11366,34,11937314,23782,70,12416,36
11094,30,14955066,23614,66,12520,36
10658,26,1783069227,22392,58,11734,32
10732,26,30251096480,22272,56,11540,30
11366,34,121211315,23742,70,12376,36
152,2,153631,440,6,288,4
11094,30,496330587,24504,66,13410,36
11094,30,7042390,23620,66,12526,36
11094,30,3255586,23620,66,12526,36
152,2,205297,440,6,288,4
7224,16,2833773,10320,36,3096,20
1468,12,1217170,2850,26,1382,14
3750,9,508785571,6214,23,2464,14
7500,18,508794930,12428,46,4928,28
152,2,250197,440,6,288,4
1344,8,314315473,3894,20,2550,12
17972,72,9898143506,33640,144,15668,72
152,2,157467,440,6,288,4
11094,30,2999937,23516,66,12422,36
11094,30,4591604,23510,66,12416,36
11094,30,4442540,23418,66,12324,36
10658,26,5371875795,22334,58,11676,32
152,2,493385,440,6,288,4
3988,8,1197279595,5638,20,1650,12
7976,16,1197302091,11276,40,3300,24
11094,30,3063190,23592,66,12498,36
152,2,152860,440,6,288,4
11094,30,8459680,23556,66,12462,36
11094,30,3338535,23550,66,12456,36
10658,26,1700630268,22402,58,11744,32
2136,10,530700719,3374,22,1238,12
1154,12,345710459,2320,24,1166,12
11366,34,345525915,23700,70,12334,36
1018,10,29005332,2320,24,1302,14
11230,32,28100424,23566,68,12336,36
11094,30,10287071,23594,66,12500,36
11094,30,2410233,23572,66,12478,36
11094,30,7751439,23588,66,12494,36
11094,30,2481460,23516,66,12422,36
11094,30,8664647,23588,66,12494,36
11094,30,3180236,23516,66,12422,36
11094,30,8982704,23588,66,12494,36
11094,30,37716386,24506,66,13412,36
11094,30,63841948,23516,66,12422,36
11094,30,65330480,23588,66,12494,36
11094,30,42936525,23516,66,12422,36
11094,30,43877573,23588,66,12494,36
11094,30,71143602,23610,66,12516,36
11094,30,70090599,23516,66,12422,36
152,2,166420,440,6,288,4
3819,10,906678174,6284,24,2465,14
7638,20,906698467,12568,48,4930,28
152,2,152345,440,6,288,4
1482,10,521873152,4170,24,2688,14
16734,64,8217817686,31794,130,15060,66
152,2,157338,440,6,288,4
11094,30,4820885,23514,66,12420,36
11230,32,11678540,23646,68,12416,36
11094,30,308543808,23690,70,12596,40
10794,28,3779211908,22470,60,11676,32
152,2,155260,440,6,288,4
1018,10,843089,2314,24,1296,14
11094,30,2562133,23592,66,12498,36
11094,30,109830620,23554,66,12460,36
11230,32,109219471,23686,68,12456,36
3988,8,1173089270,5638,20,1650,12
7976,16,1173113759,11276,40,3300,24
152,2,165600,440,6,288,4
10658,26,7263599297,22402,58,11744,32
152,2,167502,440,6,288,4
11230,32,17550735,23730,68,12500,36
2136,10,301488422,3374,22,1238,12
11094,30,2377149,23572,66,12478,36
11094,30,2570980,23588,66,12494,36
11094,30,7864033,23516,66,12422,36
11094,30,14845873,23588,66,12494,36
11094,30,230126409,23514,66,12420,36
11094,30,232609142,23588,66,12494,36
11094,30,3791207,23516,66,12422,36
11094,30,5955602,23588,66,12494,36
1154,12,736969,2448,26,1294,14
11094,30,8832867,23516,66,12422,36
11094,30,7705253,23588,66,12494,36
11094,30,29009789,24506,66,13412,36
11094,30,267707368,23514,66,12420,36
11094,30,267591238,23588,66,12494,36
11094,30,9619332,23516,66,12422,36
11094,30,10029079,23588,66,12494,36
3660,8,1026501528,6056,21,2396,13
7320,16,1026506392,12112,42,4792,26
11094,30,4779001,23514,66,12420,36
11230,32,9165680,23724,68,12494,36
11094,30,2948431,23516,66,12422,36
11230,32,4783173,23724,68,12494,36
11094,30,210812937,23516,66,12422,36
11094,30,211486374,23588,66,12494,36
152,2,193870,440,6,288,4
11230,32,5410901,23652,68,12422,36
11094,30,7549674,23588,66,12494,36
1616,12,627639617,4166,24,2550,12
11094,30,9005372,23516,66,12422,36
15496,56,6287324189,29812,114,14316,58
11094,30,19528481,23588,66,12494,36
152,2,159450,440,6,288,4
11094,30,176634231,23516,66,12422,36
11094,30,184926603,23588,66,12494,36
11230,32,23801538,23646,68,12416,36
11230,32,23917468,23650,68,12420,36
11094,30,8484600,23514,66,12420,36
11094,30,21298842,23588,66,12494,36
10658,26,1850628368,22334,58,11676,32
152,2,187228,440,6,288,4
11366,34,404296071,23960,74,12594,40
11094,30,169063333,23516,66,12422,36
11094,30,411506208,23724,68,12630,38
1154,12,214973411,2322,24,1168,12
11094,30,213675458,23436,66,12342,36
152,2,153371,440,6,288,4
11094,30,217482201,23592,66,12498,36
11094,30,14510278,23556,66,12462,36
11230,32,17026615,23686,68,12456,36
11094,30,28694197,23610,66,12516,36
11094,30,23995082,23516,66,12422,36
10794,28,5315611725,22538,60,11744,32
4078,9,1146843132,5796,22,1718,13
8156,18,1144192287,11592,44,3436,26
152,2,973527,440,6,288,4
152,2,153621,440,6,288,4
11094,30,3337047,23594,66,12500,36
2272,12,512437108,3510,24,1238,12
11094,30,2526615,23572,66,12478,36
11094,30,3034651,23588,66,12494,36
11094,30,2996011,23516,66,12422,36
11094,30,4708538,23586,66,12492,36
11094,30,2454942,23516,66,12422,36
11094,30,3907840,23610,66,12516,36
11094,30,3299666,24506,66,13412,36
3661,8,655780580,6058,21,2397,13
7322,16,655794547,12116,42,4794,26
152,2,162235,440,6,288,4
10658,26,5009708456,22392,58,11734,32
11094,30,6426449,23470,66,12376,36
1482,10,37376033,4034,22,2552,12
14258,48,4232106350,27830,98,13572,50
152,2,184527,440,6,288,4
11094,30,20079292,23512,66,12418,36
11094,30,16503527,23510,66,12416,36
10658,26,5271286212,22334,58,11676,32
11094,30,6625721,23418,66,12324,36
152,2,153471,440,6,288,4
3988,8,1162450946,5638,20,1650,12
7976,16,1162475821,11276,40,3300,24
11230,32,161008987,23728,68,12498,36
11094,30,12296072,23550,66,12456,36
11230,32,8664951,23692,68,12462,36
152,2,173040,440,6,288,4
10658,26,3502753007,22402,58,11744,32
2136,10,687268201,3374,22,1238,12
11094,30,2254876,23594,66,12500,36
152,2,151673,440,6,288,4
11230,32,2276605,23708,68,12478,36
11230,32,2324491,23724,68,12494,36
152,2,151190,440,6,288,4
11094,30,281691760,23516,66,12422,36
11094,30,283266466,23588,66,12494,36
11094,30,2542678,23516,66,12422,36
11094,30,4374181,23588,66,12494,36
11094,30,9791053,23516,66,12422,36
11094,30,13367507,23588,66,12494,36
11094,30,27479114,24506,66,13412,36
11094,30,22341198,23516,66,12422,36
11094,30,238225116,23588,66,12494,36
11094,30,4113505,23516,66,12422,36
11094,30,9405462,23588,66,12494,36
11094,30,5397466,23516,66,12422,36
11094,30,4057076,23588,66,12494,36
3660,8,1151549994,6056,21,2396,13
7320,16,1151576006,12112,42,4792,26
11094,30,16626028,23516,66,12422,36
11094,30,16761749,23586,66,12492,36
11094,30,190484441,23516,66,12422,36
11094,30,189945404,23588,66,12494,36
11094,30,5709249,23516,66,12422,36
11094,30,4686133,23588,66,12494,36
11094,30,9314599,23516,66,12422,36
11094,30,6773464,23588,66,12494,36
1616,12,899138793,4166,24,2550,12
12612,34,2607380320,24732,70,12120,36
11094,30,136594275,23588,66,12494,36
11230,32,137579144,23652,68,12422,36
11662,38,426191768,24582,80,12920,42
11094,30,133668276,23510,66,12416,36
11366,34,268845973,23788,70,12422,36
10658,26,3563883244,22334,58,11676,32
11230,32,293014874,23996,72,12766,40
152,2,2927937,440,6,288,4
152,2,154580,440,6,288,4
11094,30,9588624,23516,66,12422,36
11094,30,6690289,23418,66,12324,36
11094,30,455631008,23588,66,12494,36
11230,32,2753484,23724,68,12494,36
11094,30,5396206,23516,66,12422,36
152,2,154348,440,6,288,4
11094,30,4741480,23610,66,12516,36
11094,30,5180225,23516,66,12422,36
3988,8,1019008855,5638,20,1650,12
7976,16,1019033552,11276,40,3300,24
152,2,213318,440,6,288,4
2136,10,500647993,3374,22,1238,12
152,2,184682,440,6,288,4
152,2,159153,440,6,288,4
11094,30,2545549,24506,66,13412,36
1018,10,511753410,2314,24,1296,14
11230,32,509991524,23552,68,12322,36
3661,8,385921350,6058,21,2397,13
7322,16,385963487,12116,42,4794,26
1618,12,153611195,4170,24,2552,12
12434,36,1775152394,24890,74,12456,38
11094,30,3589096,23516,66,12422,36
11094,30,4357440,23510,66,12416,36
11094,30,146954799,23418,66,12324,36
10658,26,1768894649,22334,58,11676,32
152,2,171176,440,6,288,4
11094,30,5847694,23592,66,12498,36
11094,30,9312394,23550,66,12456,36
11230,32,10499052,23692,68,12462,36
10522,24,3723240,21994,52,11472,28
152,2,207993,440,6,288,4
11094,30,2166416,23594,66,12500,36
152,2,151316,440,6,288,4
11230,32,2864190,23708,68,12478,36
11094,30,285600674,23588,66,12494,36
11094,30,7691053,23588,66,12494,36
11094,30,9348732,23516,66,12422,36
152,2,159330,440,6,288,4
11094,30,9452291,23588,66,12494,36
11094,30,8779650,23516,66,12422,36
11094,30,5531674,23516,66,12422,36
11094,30,5202885,23588,66,12494,36
11094,30,186034918,23516,66,12422,36
11094,30,185617816,23588,66,12494,36
11094,30,3701758,23516,66,12422,36
11094,30,5269038,23588,66,12494,36
152,2,164115,440,6,288,4
11094,30,2722216,23516,66,12422,36
11094,30,4304075,23588,66,12494,36
11094,30,4661400,23516,66,12422,36
11094,30,6885018,23588,66,12494,36
152,2,147920,440,6,288,4
11094,30,239321651,23516,66,12422,36
11230,32,238317484,23722,68,12492,36
11094,30,3714281,23516,66,12422,36
11094,30,4340524,23588,66,12494,36
11094,30,3309714,23516,66,12422,36
11094,30,5452660,23588,66,12494,36
11230,32,5430264,23652,68,12422,36
11230,32,5935618,23724,68,12494,36
11094,30,2381616,23516,66,12422,36
11230,32,254074218,23724,68,12494,36
11094,30,4500511,23516,66,12422,36
11094,30,6003432,23586,66,12492,36
11094,30,7029666,23516,66,12422,36
11094,30,5168587,23588,66,12494,36
1154,12,15651644,2456,26,1302,14
11094,30,15485307,23430,66,12336,36
11094,30,9658409,23610,66,12516,36
11094,30,10644411,23516,66,12422,36
1154,12,261185146,2456,26,1302,14
11094,30,260423844,23430,66,12336,36
152,2,158104,440,6,288,4
10522,24,1726238,21984,52,11462,28
152,2,212409,440,6,288,4
11230,32,2852033,23606,68,12376,36
152,2,151837,440,6,288,4
152,2,154035,440,6,288,4
1154,12,685805,2314,24,1160,12
152,2,153121,440,6,288,4
152,2,149997,440,6,288,4
1154,12,747701,2448,26,1294,14
152,2,153779,440,6,288,4
152,2,156023,440,6,288,4
152,2,150269,440,6,288,4
152,2,158715,440,6,288,4
1154,12,2779661,2322,24,1168,12
11094,30,2565181,23436,66,12342,36
152,2,154157,440,6,288,4
152,2,150570,440,6,288,4
152,2,159340,440,6,288,4
152,2,175295,440,6,288,4
152,2,154502,440,6,288,4
152,2,158676,440,6,288,4
152,2,161705,440,6,288,4
152,2,155343,440,6,288,4
152,2,162993,440,6,288,4
152,2,166943,440,6,288,4
10658,26,4057181,22120,54,11462,28
11094,30,2748359,23470,66,12376,36
152,2,156734,440,6,288,4
152,2,151845,440,6,288,4
152,2,166621,440,6,288,4
152,2,155620,440,6,288,4
1154,12,2649637,2314,24,1160,12
11230,32,2460132,23554,68,12324,36
152,2,156482,440,6,288,4
152,2,152440,440,6,288,4
152,2,182620,440,6,288,4
152,2,149085,440,6,288,4
152,2,172323,440,6,288,4
152,2,150266,440,6,288,4
1154,12,2744272,2456,26,1302,14
11094,30,1979040,23430,66,12336,36
1018,10,2725103,2320,24,1302,14
11230,32,2025134,23566,68,12336,36
152,2,158219,440,6,288,4
152,2,163769,440,6,288,4
152,2,153507,440,6,288,4
152,2,173459,440,6,288,4
1018,10,702464,2314,24,1296,14
152,2,152855,440,6,288,4
152,2,153043,440,6,288,4
10658,26,3834888,22120,54,11462,28
11230,32,2377877,23606,68,12376,36
1154,12,739452,2448,26,1294,14
152,2,157610,440,6,288,4
152,2,188473,440,6,288,4
152,2,156814,440,6,288,4
152,2,149866,440,6,288,4
1018,10,2915590,2322,24,1304,14
11230,32,2205000,23572,68,12342,36
152,2,151481,440,6,288,4
152,2,441144,440,6,288,4
152,2,171352,440,6,288,4
152,2,175948,440,6,288,4
152,2,156890,440,6,288,4
152,2,154687,440,6,288,4
152,2,160469,440,6,288,4
152,2,157903,440,6,288,4
152,2,161954,440,6,288,4
152,2,154907,440,6,288,4
152,2,154674,440,6,288,4
152,2,155469,440,6,288,4
152,2,164333,440,6,288,4
152,2,156673,440,6,288,4
1154,12,3031656,2450,26,1296,14
11094,30,2836384,23418,66,12324,36
10658,26,6166669,22120,54,11462,28
11230,32,3180399,23606,68,12376,36
152,2,158015,440,6,288,4
152,2,158595,440,6,288,4
3280326,20102,838975996478,5257012,40204,1976686,20102
92,1,29739,184,2,92,1
92,1,32573,184,2,92,1
92,1,30420,184,2,92,1
92,1,46758,184,2,92,1
93020,107,828992854833,100528,216,7508,109
398308,428,820291398925,2119806,1222,1721498,794
199154,214,820291365198,1059903,611,860749,397
15337989,4412,820285439860,87474420,13649,72136431,9237
7104,74,810238680212,16112,176,9008,102
102272,1100,817187633550,290116,2200,187844,1100
7104,74,810109606652,15976,174,8872,100
372916,3958,817274373311,992162,7396,619246,3438
1111826,9446,823361197838,5191182,26660,4079356,17214
3672,54,798605167793,7344,108,3672,54
3672,54,798464049947,7344,108,3672,54
7240,76,810211186068,16520,182,9280,106
79300,846,810720854195,247430,1716,168130,870
3672,54,798636588203,7344,108,3672,54
5942,58,779935687366,15148,164,9206,106
3264,48,706623966234,6528,96,3264,48
21770,172,480186044557,58192,364,36422,192
16058,92,360093053270,37146,198,21088,106
55516,322,376821424294,87212,534,31696,212
101442,1348,367851390010,303270,2700,201828,1352
80090,1034,368192038119,254782,2080,174692,1046
243842,3440,369475556052,900142,8248,656300,4808
15212,74,359948610622,29720,132,14508,58
2388,32,369029993527,5670,66,3282,34
243028,1564,367923852839,369896,2720,126868,1156
241242,1552,366344061055,363050,2638,121808,1086
240004,1544,364682992873,364604,2674,124600,1130
238766,1536,363316221538,362486,2656,123720,1120
237392,1526,360079519555,362272,2666,124880,1140
236290,1520,359846758964,361786,2672,125496,1152
235052,1512,360362558309,358444,2636,123392,1124
233814,1504,360190497815,357686,2638,123872,1134
232028,1492,360411459370,354240,2606,122212,1114
230106,1478,359879637803,353106,2608,123000,1130
228868,1470,349650500512,351730,2602,122862,1132
227082,1458,347974842825,348420,2572,121338,1114
225634,1448,346459734589,344596,2530,118962,1082
224260,1438,344567289691,344382,2540,120122,1102
222338,1424,340896945763,341208,2512,118870,1088
221034,1418,339567812869,336884,2466,115850,1048
219796,1410,337800015316,336670,2476,116874,1066
218558,1402,336077779162,338224,2512,119666,1110
217320,1394,334758839828,337602,2516,120282,1122
216082,1386,333185404019,329364,2408,113282,1022
214844,1378,331239227360,332142,2462,117298,1084
213606,1370,329992020348,329344,2434,115738,1064
211820,1358,330365999919,325762,2400,113942,1042
209898,1344,330298125531,321636,2358,111738,1014
208660,1336,330369676497,320334,2352,111674,1016
207422,1328,329946057575,321752,2386,114330,1058
206184,1320,318650936120,319016,2360,112832,1040
204810,1310,317024180328,315946,2328,111136,1018
202950,1298,315365326053,314738,2330,111788,1032
201028,1284,313767100610,309524,2272,108496,988
199378,1274,312203097211,310294,2302,110916,1028
198004,1264,310564673453,307496,2274,109492,1010
196428,1254,308942244770,306164,2272,109736,1018
195190,1246,307321427177,303230,2242,108040,996
193404,1234,303516284477,302776,2254,109372,1020
